,R0000100,raceparent,sexparent,sociabilitypchild,sociabilitypadult,rosenbergscore87parent,rosenbergscore06parent,rotterscale14parent,riskaversionparent,riskinfinancialmattersparent,riskinoccupationparent,riskwithhealthparent,riskinmajorlifechangesparent,rotterscale16parent,rotterscale18parent,gradeattendedparent,gradecompletedparent,C0000100,C0000200,race,sex,dob,yadultid,jobsatisfaction1,jobsatisfaction2,jobsatisfaction3,jobsatisfaction4,jobsatisfaction5,incomewages,incomewages1,incomebus,incomewagesafterexp,Y4562700,pearlin1,pearlin2,pearlin3,pearlin4,pearlin5,pearlin6,pearlin7,selfestm1,selfestm2,selfestm3,selfestm4,selfestm5,selfestm6,selfestm7,selfestm8,selfestm9,selfestm10,newexperience,cesd1,cesd2,cesd3,cesd4,cesd5,cesd6,cesd7,cesd8,cesd9,cesd10,cesd11,famatt1,famatt2,famatt3,famatt4,famatt5,famatt6,famatt7,famatt8,famatt9,famatt10,famatt11,famatt12,newexperiencecmplx,reasonsforexperience,age
9616,9807,3,2,2,3,30,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,980701,9807,3,2,1978,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
9617,9807,3,2,2,3,30,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,980702,9807,3,2,1979,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
9618,9809,1,2,3,3,28,29,7,-4,-4,-4,-4,-4,-5,-4,-5,-5,980901,9809,1,1,1976,980901,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
9619,9809,1,2,3,3,28,29,7,-4,-4,-4,-4,-4,-5,-4,-5,-5,980902,9809,1,2,1982,980902,1,-7,-7,-7,-7,11000,-7,-7,-7,-7,1,1,1,3,1,4,3,4,4,1,3,2,4,4,1,2,1,3,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,1,1,3,2,3,2,4,2,3,2,1,3,5,-2,38
9620,9811,1,2,1,2,19,21,8,-4,-4,-4,-4,-4,-4,-4,-4,-4,981101,9811,1,2,1980,981101,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
9621,9811,1,2,1,2,19,21,8,-4,-4,-4,-4,-4,-4,-4,-4,-4,981102,9811,1,1,1984,981102,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
9622,9817,1,2,4,4,29,29,9,-4,-4,-4,-4,-4,-4,-4,-5,-5,981701,9817,1,2,1980,981701,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
9623,9817,1,2,4,4,29,29,9,-4,-4,-4,-4,-4,-4,-4,-5,-5,981702,9817,1,2,1982,981702,2,1,-7,-7,-7,10000,-7,-7,-7,-7,2,2,2,3,2,3,2,3,3,2,3,2,3,3,2,2,2,4,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,1,1,3,2,4,1,4,1,4,3,1,3,5,3,38
9624,9817,1,2,4,4,29,29,9,-4,-4,-4,-4,-4,-4,-4,-5,-5,981703,9817,1,1,1987,981703,-7,-7,-7,-7,-7,50000,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,0,1,3,0,1,0,0,1,1,1,1,4,1,4,3,3,4,1,3,-7,4,33
9625,9820,1,2,1,4,30,24,5,-4,-4,-4,-4,-4,-4,-4,-4,-4,982001,9820,1,2,1987,982001,1,-7,-7,-7,-7,26000,-7,-7,47000,-7,2,2,2,3,2,3,2,4,4,1,4,1,4,4,2,1,2,3,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,2,1,2,2,3,1,3,3,2,2,1,3,-7,1,34
9626,9826,2,2,2,3,24,26,5,-4,-4,-4,-4,-4,-4,-4,-4,-4,982601,9826,2,1,1983,982601,2,3,-7,-7,-7,38000,-7,-7,-7,-7,3,2,2,4,2,3,2,3,3,2,3,2,3,3,2,2,2,3,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,2,2,3,2,3,2,3,3,3,2,1,3,6,-2,37
9627,9828,1,2,3,4,16,13,14,-4,-4,-4,-4,-4,-4,-4,-4,-4,982801,9828,1,1,1981,982801,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
9628,9828,1,2,3,4,16,13,14,-4,-4,-4,-4,-4,-4,-4,-4,-4,982802,9828,1,1,1982,982802,1,2,1,-7,-7,25000,-7,-7,-7,-7,2,2,2,3,2,3,2,3,3,2,3,2,3,3,2,2,2,3,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,2,2,3,3,3,2,3,2,3,3,2,3,6,9,38
9629,9828,1,2,3,4,16,13,14,-4,-4,-4,-4,-4,-4,-4,-4,-4,982803,9828,1,2,1983,982803,1,-7,-7,-7,-7,0,-7,-7,-7,-7,4,4,4,2,4,4,4,4,4,2,3,2,2,3,2,2,2,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,2,2,3,2,3,2,3,3,3,2,2,3,5,-7,37
9630,9828,1,2,3,4,16,13,14,-4,-4,-4,-4,-4,-4,-4,-4,-4,982804,9828,1,2,1984,982804,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
9631,9828,1,2,3,4,16,13,14,-4,-4,-4,-4,-4,-4,-4,-4,-4,982805,9828,1,2,1986,982805,-7,-7,-7,-7,-7,0,-7,-7,30000,-7,1,1,4,4,4,4,1,3,4,1,4,1,4,4,4,1,1,3,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,2,2,2,2,3,2,3,2,3,3,2,2,-7,8,34
9632,9830,1,2,3,3,20,22,-3,-4,-4,-4,-4,-4,-5,-4,-4,-4,983001,9830,1,1,1985,983001,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
9633,9830,1,2,3,3,20,22,-3,-4,-4,-4,-4,-4,-5,-4,-4,-4,983002,9830,1,1,1987,983002,2,-7,-7,-7,-7,0,-7,-7,-7,-7,2,1,1,3,1,4,2,3,3,2,3,3,2,2,2,3,2,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,2,3,2,3,3,3,3,2,3,2,2,2,-7,-7,33
9634,9830,1,2,3,3,20,22,-3,-4,-4,-4,-4,-4,-5,-4,-4,-4,983003,9830,1,1,1998,983003,-7,-7,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,3,0,3,0,0,0,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,9,22
9635,9831,1,2,4,4,26,-5,-3,-4,-4,-4,-4,-4,-4,-5,-5,-5,983101,9831,1,2,1990,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
9636,9831,1,2,4,4,26,-5,-3,-4,-4,-4,-4,-4,-4,-5,-5,-5,983102,9831,1,2,1996,983102,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
9637,9832,1,2,2,2,20,24,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,983201,9832,1,2,1982,983201,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
9638,9832,1,2,2,2,20,24,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,983202,9832,1,1,1986,983202,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
9639,9834,3,2,3,2,23,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,983401,9834,3,1,1976,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
9640,9834,3,2,3,2,23,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,983402,9834,3,1,1978,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
9641,9834,3,2,3,2,23,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,983403,9834,3,1,1982,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
9642,9837,1,2,2,2,19,18,13,-4,-4,-4,-4,-4,-4,-4,-4,-4,983701,9837,1,2,1984,983701,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
9643,9837,1,2,2,2,19,18,13,-4,-4,-4,-4,-4,-4,-4,-4,-4,983702,9837,1,2,1985,983702,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
9644,9837,1,2,2,2,19,18,13,-4,-4,-4,-4,-4,-4,-4,-4,-4,983703,9837,1,2,1990,983703,-7,-7,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,2,1,1,0,3,0,3,1,1,0,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,30
9645,9837,1,2,2,2,19,18,13,-4,-4,-4,-4,-4,-4,-4,-4,-4,983704,9837,1,1,2004,983704,-7,-7,-7,-7,-7,500,-7,-7,-7,-7,1,2,2,4,1,4,2,4,3,1,4,1,4,3,2,1,2,3,0,0,1,0,1,1,3,0,1,0,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,7,-7,17
9646,9838,1,2,2,3,18,26,8,-4,-4,-4,-4,-4,-4,-4,-4,-4,983801,9838,1,2,1977,983801,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
9647,9838,1,2,2,3,18,26,8,-4,-4,-4,-4,-4,-4,-4,-4,-4,983802,9838,1,2,1981,983802,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
9648,9838,1,2,2,3,18,26,8,-4,-4,-4,-4,-4,-4,-4,-4,-4,983803,9838,1,2,1989,983803,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
9649,9838,1,2,2,3,18,26,8,-4,-4,-4,-4,-4,-4,-4,-4,-4,983804,9838,1,2,1994,983804,3,-7,-7,-7,-7,-2,1,-7,-7,-7,2,2,2,4,2,3,2,3,4,2,4,1,4,3,2,2,1,3,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,2,2,2,2,3,3,3,2,4,2,1,3,7,-7,26
9650,9839,1,2,2,2,20,22,7,-4,-4,-4,-4,-4,-4,-4,-4,-4,983901,9839,1,1,1981,983901,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
9651,9839,1,2,2,2,20,22,7,-4,-4,-4,-4,-4,-4,-4,-4,-4,983902,9839,1,2,1984,983902,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
9652,9839,1,2,2,2,20,22,7,-4,-4,-4,-4,-4,-4,-4,-4,-4,983903,9839,1,1,1987,983903,1,1,-7,-7,-7,43000,-7,7000,30000,-7,1,1,1,4,2,4,2,4,4,1,4,1,4,4,1,1,1,4,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,1,1,3,1,4,1,4,2,4,3,1,3,-7,-7,33
9653,9840,1,2,4,3,15,-3,9,-4,-4,-4,-4,-4,-4,-4,-4,-4,984001,9840,1,2,1983,984001,4,-7,-7,-7,-7,26000,-7,-7,30000,-7,1,2,1,4,2,4,2,4,4,2,4,1,3,2,4,2,1,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,1,2,2,1,3,1,4,1,1,1,1,3,5,-2,37
9654,9840,1,2,4,3,15,-3,9,-4,-4,-4,-4,-4,-4,-4,-4,-4,984002,9840,1,1,1985,984002,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
9655,9840,1,2,4,3,15,-3,9,-4,-4,-4,-4,-4,-4,-4,-4,-4,984003,9840,1,2,1986,984003,1,4,1,-7,-7,40000,-7,-7,78000,-7,1,1,1,4,1,4,1,4,4,1,4,1,3,4,3,3,3,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,1,1,4,1,4,1,4,1,4,4,1,4,-7,9,34
9656,9844,1,2,3,3,19,22,7,-4,-4,-4,-4,-4,-4,-4,-4,-4,984401,9844,1,2,1983,984401,1,-7,-7,-7,-7,0,-7,-7,125000,-7,1,1,1,4,1,4,1,4,4,1,4,1,4,4,1,1,1,3,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,2,2,2,2,3,2,3,2,3,1,1,3,7,9,37
9657,9844,1,2,3,3,19,22,7,-4,-4,-4,-4,-4,-4,-4,-4,-4,984402,9844,1,2,1985,984402,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
9658,9844,1,2,3,3,19,22,7,-4,-4,-4,-4,-4,-4,-4,-4,-4,984403,9844,1,1,1986,984403,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
9659,9844,1,2,3,3,19,22,7,-4,-4,-4,-4,-4,-4,-4,-4,-4,984404,9844,1,1,1989,984404,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
9660,9844,1,2,3,3,19,22,7,-4,-4,-4,-4,-4,-4,-4,-4,-4,984405,9844,1,2,1998,984405,1,-7,-7,-7,-7,-2,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,1,0,0,0,0,0,3,0,1,0,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,22
9661,9845,1,2,4,4,19,19,-3,-4,-4,-4,-4,-4,-5,-5,-5,-5,984501,9845,1,1,1985,984501,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
9662,9845,1,2,4,4,19,19,-3,-4,-4,-4,-4,-4,-5,-5,-5,-5,984502,9845,1,2,1987,984502,1,-7,-7,-7,-7,53000,-7,-7,50000,-7,3,1,2,3,2,4,2,3,3,2,3,2,3,3,2,2,2,3,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,2,1,3,1,4,1,4,-2,3,3,1,3,-7,6,33
9663,9845,1,2,4,4,19,19,-3,-4,-4,-4,-4,-4,-5,-5,-5,-5,984503,9845,1,1,1989,984503,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
9664,9851,1,2,1,2,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,985101,9851,1,2,1984,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
9665,9851,1,2,1,2,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,985102,9851,1,2,1990,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
9666,9852,1,2,3,3,18,-5,7,-4,-4,-4,-4,-4,-4,-4,-4,-4,985201,9852,1,1,1982,985201,-7,-7,-7,-7,-7,0,-7,-7,-7,-7,1,1,1,4,1,4,1,4,4,1,4,1,4,2,3,2,2,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,2,2,2,2,-2,2,3,2,3,3,2,-2,7,9,38
9667,9855,1,2,3,3,-5,30,7,-4,-4,-4,-4,-4,-4,-4,-4,-4,985501,9855,1,2,1995,985501,1,-7,-7,-7,-7,36000,-7,-7,55000,-7,1,1,1,3,1,4,1,4,4,1,4,1,4,4,1,1,1,4,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,2,2,2,2,3,2,4,2,2,2,2,2,4,-7,25
9668,9855,1,2,3,3,-5,30,7,-4,-4,-4,-4,-4,-4,-4,-4,-4,985502,9855,1,2,1998,985502,2,1,-7,-7,-7,27000,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,2,2,2,2,2,0,3,0,2,2,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,22
9669,9858,1,2,3,2,18,17,9,-4,-4,-4,-4,-4,-4,-4,-4,-4,985801,9858,1,2,1979,985801,2,-7,-7,-7,-7,50000,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,2,3,3,2,3,1,3,3,3,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,9,42
9670,9858,1,2,3,2,18,17,9,-4,-4,-4,-4,-4,-4,-4,-4,-4,985802,9858,1,1,1982,985802,1,2,-7,-7,-7,57000,-7,-7,-7,-7,2,3,2,3,1,4,1,4,3,2,4,2,3,3,2,3,2,3,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,1,2,4,2,4,1,4,2,4,2,1,3,4,9,38
9671,9858,1,2,3,2,18,17,9,-4,-4,-4,-4,-4,-4,-4,-4,-4,985803,9858,1,1,1987,985803,4,2,2,3,-7,3200,-7,-7,-7,-7,1,1,1,4,1,4,1,3,3,2,3,2,3,2,2,1,1,4,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,1,1,4,1,4,1,4,1,4,3,1,4,-7,9,33
9672,9861,3,2,4,3,27,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,986101,9861,3,1,1978,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
9673,9861,3,2,4,3,27,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,986102,9861,3,2,1986,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
9674,9862,1,2,2,3,19,19,10,-4,-4,-4,-4,-4,-4,-4,-5,-5,986201,9862,1,1,1983,986201,1,-7,-7,-7,-7,31000,-7,-7,34000,-7,1,1,2,3,2,3,2,3,3,2,3,2,3,3,2,2,2,3,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,2,2,3,2,3,2,3,2,3,2,2,2,5,-7,37
9675,9862,1,2,2,3,19,19,10,-4,-4,-4,-4,-4,-4,-4,-5,-5,986202,9862,1,1,1984,986202,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
9676,9862,1,2,2,3,19,19,10,-4,-4,-4,-4,-4,-4,-4,-5,-5,986203,9862,1,1,1989,986203,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
9677,9864,3,2,1,1,21,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,986401,9864,3,2,1978,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
9678,9864,3,2,1,1,21,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,986402,9864,3,2,1979,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
